account_id,date,account_status,overdraft_balance,overdraft_limit,in_financial_difficulties_flag,total_value_transactions_made
8011598528238634648,2020-06-30,OPEN,97,250,0,3.32
3871572319056840666,2020-06-30,OPEN,233.02,250,0,250.55
4283657874189081982,2020-06-30,OPEN,43.8,250,0,621.68
642709217607083331,2020-06-30,OPEN,238.72,250,0,6.96
-6813654682249060280,2020-06-30,OPEN,224.33,250,0,181.46
8180619679148667615,2020-06-30,OPEN,240.05,250,0,2359.83
8190534636548670910,2020-06-30,OPEN,248.12,250,0,238.66
5537471859297150430,2020-06-30,OPEN,113.85,250,0,359.59
2611501604371284653,2020-06-30,OPEN,114.69,250,0,1435.09
-7286823577322301821,2020-06-30,OPEN,218.08,250,0,40.9
555278202596644458,2020-06-30,OPEN,37.62,250,0,15782.37
-7086462430597207458,2020-06-30,OPEN,180.83,250,0,527.49
-1979787417570800390,2020-06-30,OPEN,237.6,250,0,249.91
7976494469846179744,2020-06-30,OPEN,243.36,250,0,7.09
4687112460933083456,2020-06-30,OPEN,226.45,250,0,263.35
-4857608872553061032,2020-06-30,OPEN,101.22,250,0,1318.78
6376688762729008258,2020-06-30,OPEN,243.36,250,0,50.66
1261751104975854808,2020-06-30,OPEN,248.08,250,0,107.2
-757296366261774547,2020-06-30,OPEN,169.24,250,0,773.43
-3541143817469406242,2020-06-30,OPEN,173.28,250,0,1057.27
1808402240843713425,2020-06-30,OPEN,194.05,250,0,245
2494648186726121572,2020-06-30,OPEN,162.96,250,0,13495.61
-6704601230358743612,2020-06-30,OPEN,99.25,250,0,347.35
4452435477188161784,2020-06-30,OPEN,194.27,250,0,1608.07
5153730538403057470,2020-06-30,OPEN,247.07,250,0,7.07
-6695762153976878406,2020-06-30,OPEN,184.47,250,0,393.56
1003469631925941639,2020-06-30,OPEN,86.34,250,0,7095.2
-1572305429824769543,2020-06-30,OPEN,243.08,250,0,43.91
-2256899608724940739,2020-06-30,OPEN,230.37,250,0,208.26
-1698656492334529841,2020-06-30,OPEN,109.65,250,0,872.67
-3618609877683155152,2020-06-30,OPEN,247.08,250,0,1061.2
1187351827855275006,2020-06-30,OPEN,208.55,250,0,5.75
2024048500564956935,2020-06-30,OPEN,196.64,250,0,840.87
-4417079543964280044,2020-06-30,OPEN,178.01,250,0,35.85
7358501968946500267,2020-06-30,OPEN,249.19,250,0,704.51
-191530720023028438,2020-06-30,OPEN,224.54,250,0,144.6
1449514705503633936,2020-06-30,OPEN,149.9,250,0,590.76
7858153042690481541,2020-06-30,OPEN,78.09,250,0,3553.2
-8997243335781996147,2020-06-30,OPEN,223.1,250,0,149.2
5249585046551426042,2020-06-30,OPEN,185.12,250,0,1333.78
571654579227237436,2020-06-30,OPEN,199.62,250,0,20454.34
7712725630215513442,2020-06-30,OPEN,171.67,250,0,59.88
7548714438786052498,2020-06-30,OPEN,249.19,250,0,7.22
4571620137451099853,2020-06-30,OPEN,32.25,250,0,157.99
-7120225589577139350,2020-06-30,OPEN,103.91,250,0,1912.02
2942030017180213709,2020-06-30,OPEN,69.08,250,0,3345.81
-746130569626471139,2020-06-30,OPEN,239.24,250,0,254.08
5190935185669195498,2020-06-30,OPEN,237.96,250,0,129.66
-5561243624175822660,2020-06-30,OPEN,239.38,250,0,26.05
7979233216834405937,2020-06-30,OPEN,218.32,250,0,3154.47
-965107840414641534,2020-06-30,OPEN,250,250,0,577.65
-2712664152659068614,2020-06-30,OPEN,249.02,250,0,7.08
2933359541766222489,2020-06-30,OPEN,117.91,250,0,144.26
-2331924026433597678,2020-06-30,OPEN,158.34,250,0,249.51
1475164812058698366,2020-06-30,OPEN,37.68,250,0,646.4
-7515430030605066751,2020-06-30,OPEN,32.72,250,0,14.67
-5150391139535134452,2020-06-30,OPEN,81.56,250,0,713.22
-3604678392388924123,2020-06-30,OPEN,223.55,250,0,2716.24
2433701446563857461,2020-06-30,OPEN,96.45,250,0,122.87
-6642437858204658072,2020-06-30,OPEN,45.7,250,0,360.49
1305572660469715760,2020-06-30,OPEN,208.28,250,0,514.37
2017477617993531367,2020-06-30,OPEN,247.16,250,0,37.84
4209547955844174034,2020-06-30,OPEN,200,250,0,2391.32
7375908650112451832,2020-06-30,OPEN,124.45,250,0,1097.72
-5287252543595563622,2020-06-30,OPEN,198.57,250,0,358.81
2605984958301863338,2020-06-30,OPEN,248.27,250,0,1287.33
-1370264378517256858,2020-06-30,OPEN,249.42,250,0,850.9
-1834988814621800721,2020-06-30,OPEN,71.42,250,0,635.18
-87036492423278464,2020-06-30,OPEN,117.31,250,0,2780.94
-909442542560014927,2020-06-30,OPEN,246.13,250,0,504.65
505580715026127428,2020-06-30,OPEN,204.22,250,0,4200.45
9139141374656821694,2020-06-30,OPEN,246.74,250,0,1591.83
-5741976104090599444,2020-06-30,OPEN,48.64,250,0,528.48
-230435203313929459,2020-06-30,OPEN,242.09,250,0,6.68
563151412697538937,2020-06-30,OPEN,208.18,250,0,81.31
4859059134270626157,2020-06-30,OPEN,104.95,250,0,1559.31
4249112732605320121,2020-06-30,OPEN,217.27,250,0,2170.79
-8963504157865965292,2020-06-30,OPEN,244.35,250,0,659.1
3042266176424770619,2020-06-30,OPEN,226.69,250,0,694.61
-5013766781274441201,2020-06-30,OPEN,234.47,250,0,8261.59
8117368586647843972,2020-06-30,OPEN,177.52,250,0,708.12
-6661614153294785681,2020-06-30,OPEN,249.96,250,0,6.4
-7949261740771758174,2020-06-30,OPEN,227.79,250,0,9.45
6719127111435992245,2020-06-30,OPEN,218.32,250,0,5874.74
2385812048066819671,2020-06-30,OPEN,164.26,250,0,269.88
7110080610527590517,2020-06-30,OPEN,37.46,250,0,76.92
-9190453937907907234,2020-06-30,OPEN,113.77,250,0,225.61
7511676378396423638,2020-06-30,OPEN,230.62,250,0,241
-4605550677927675915,2020-06-30,OPEN,161.8,250,0,1483.82
-6026025431828572543,2020-06-30,OPEN,227.91,250,0,6.69
-5864858602543996957,2020-06-30,OPEN,239.17,250,0,345.67
-7866054960741509737,2020-06-30,OPEN,43.91,250,0,250.21
2617051020982329195,2020-06-30,OPEN,217.89,250,0,343.49
-3516614312612141811,2020-06-30,OPEN,66.41,250,0,1430.06
5065471102483664905,2020-06-30,OPEN,201.44,250,0,397.07
-8117394025661449530,2020-06-30,OPEN,249.91,250,0,544.71
7951046733389497790,2020-06-30,OPEN,233.07,250,0,6.84
6840815386012175617,2020-06-30,OPEN,215.44,250,0,7.04
2684462803353465064,2020-06-30,OPEN,239.85,250,0,6.62
-4648727946538903657,2020-06-30,OPEN,124.14,250,0,2361.98
-1787265969460448237,2020-06-30,OPEN,240.41,250,0,46.38
7729494898549513411,2020-06-30,OPEN,35.55,250,0,69.94
6986605875865138254,2020-06-30,OPEN,212.64,250,0,604.35
7029585546318840555,2020-06-30,OPEN,141.53,250,0,1942.03
-7329287829253433285,2020-06-30,OPEN,250,250,0,24.7
303320096373201542,2020-06-30,OPEN,72.13,250,0,12.26
9058113895878676981,2020-06-30,OPEN,247.74,250,0,21.39
-8185284222253681991,2020-06-30,OPEN,246.3,250,0,380.99
6421732136331920465,2020-06-30,OPEN,227.14,250,0,140.54
-3502139308495063475,2020-06-30,OPEN,243.41,250,0,88.7
-8587331958958502704,2020-06-30,OPEN,33.39,250,0,156.53
-3596843219637090973,2020-06-30,OPEN,220,250,0,82.84
-8462404433179382239,2020-06-30,OPEN,84.81,250,0,330.52
3441069422180648737,2020-06-30,OPEN,241,250,0,38.69
1110531899194576560,2020-06-30,OPEN,38.77,250,0,824.25
-1170288369270417153,2020-06-30,OPEN,210.54,250,0,372.02
8495565194420822289,2020-06-30,OPEN,217.71,250,0,1503.42
3038255281758843610,2020-06-30,OPEN,245.55,250,0,39.43
-2498482815478155673,2020-06-30,OPEN,79.8,250,0,2554.5
374033985657095839,2020-06-30,OPEN,35.66,250,0,975.01
2139999730351256839,2020-06-30,OPEN,97.25,250,0,1431.6
-4773764953498347490,2020-06-30,OPEN,146.75,250,0,188.48
3306916534551136421,2020-06-30,OPEN,55.59,250,0,222.31
8313034758391409316,2020-06-30,OPEN,69.01,250,0,521.63
1148428424384346606,2020-06-30,OPEN,242.07,250,0,7.03
6136168034635552083,2020-06-30,OPEN,198.88,250,0,1134.82
5276902031124292922,2020-06-30,OPEN,249.77,250,0,328.38
-2607382673781670247,2020-06-30,OPEN,41.57,250,0,213.4
-3240875164363132891,2020-06-30,OPEN,184.78,250,0,221.61
5117633859241564607,2020-06-30,OPEN,197.05,250,0,4428.58
5552179382578246510,2020-06-30,OPEN,250,250,0,6.99
1320538408476802073,2020-06-30,OPEN,201.72,250,0,5.56
6002125588970755111,2020-06-30,OPEN,56.45,250,0,32.45
5100598685006030690,2020-06-30,OPEN,243.17,250,0,7.13
-4091250885824741000,2020-06-30,OPEN,52.22,250,0,415.49
-409231844565457630,2020-06-30,OPEN,240.01,250,0,55.76
-3567006409891507033,2020-06-30,OPEN,240.78,250,0,7.19
-6889711697310762454,2020-06-30,OPEN,242.2,250,0,7.06
-4792296104106920567,2020-06-30,OPEN,210.2,250,0,94.16
1308030303427772748,2020-06-30,OPEN,169.75,250,0,1353.79
2297554268921780417,2020-06-30,OPEN,225.76,250,0,713.18
8635896022054542505,2020-06-30,OPEN,249.24,250,0,20.89
-6010453523165692433,2020-06-30,OPEN,73.45,250,0,116.01
-1041841478197649172,2020-06-30,OPEN,241.05,250,0,552.05
7643190704257084844,2020-06-30,OPEN,185.64,250,0,1479.56
8804479956643032807,2020-06-30,OPEN,93.54,250,0,435.39
3265141931007009949,2020-06-30,OPEN,249.58,250,0,7.12
646248126418552500,2020-06-30,OPEN,249.8,250,0,453.22
8015179972726507774,2020-06-30,OPEN,240.57,250,0,16.89
-4142017485596049696,2020-06-30,OPEN,239.04,250,0,148.63
265724482542837813,2020-06-30,OPEN,45.97,250,0,80.76
4008622896365417755,2020-06-30,OPEN,249.61,250,0,12.78
-3268491006827657624,2020-06-30,OPEN,249.97,250,0,22.24
7098105359916745181,2020-06-30,OPEN,144.42,250,0,165.91
-3102985812062217164,2020-06-30,OPEN,233.92,250,0,7.06
-2279933628665483539,2020-06-30,OPEN,236.13,250,0,43
-1250449728950491265,2020-06-30,OPEN,129.99,250,0,1467.05
-5190364877565014890,2020-06-30,OPEN,219.49,250,0,29.64
-1078187311735903439,2020-06-30,OPEN,195.68,250,0,808.53
70620547240421542,2020-06-30,OPEN,250,250,0,487.1
6249095939231354190,2020-06-30,OPEN,244.8,250,0,6.85
8503546535934238152,2020-06-30,OPEN,173.98,250,0,2906.88
6142000695581265705,2020-06-30,OPEN,198.7,250,0,3684.04
8554848813985270514,2020-06-30,OPEN,147.8,250,0,692.05
-8168466071364480917,2020-06-30,OPEN,239.4,250,0,6.6
8044317298359908324,2020-06-30,OPEN,71.43,250,0,3471.04
-4162194755634099935,2020-06-30,OPEN,201.21,250,0,380.08
-8344953917402181464,2020-06-30,OPEN,246.27,250,0,734.96
-2543732771390546030,2020-06-30,OPEN,78.51,250,0,399.71
5910218045777777907,2020-06-30,OPEN,226.81,250,0,6.81
-3056339513774851442,2020-06-30,OPEN,247.27,250,0,233.28
8946564443830837356,2020-06-30,OPEN,180.12,250,0,872.68
-7084095280198807123,2020-06-30,OPEN,68.68,250,0,1062.77
-213494393485532322,2020-06-30,OPEN,244.62,250,0,196.31
8911584506428825149,2020-06-30,OPEN,153.13,250,0,986.98
-1724873792741139037,2020-06-30,OPEN,140.6,250,0,11464.58
576359910176841917,2020-06-30,OPEN,239.84,250,0,42.78
-6656619021221452447,2020-06-30,OPEN,120.93,250,0,4780.62
-2189723553800858062,2020-06-30,OPEN,51.52,250,0,1973.81
2010894443882497938,2020-06-30,OPEN,120.01,250,0,1255.49
-2856445374375989943,2020-06-30,OPEN,244.23,250,0,848.77
1847302519596405798,2020-06-30,OPEN,47.15,250,0,466.87
2895135954148469698,2020-06-30,OPEN,234.01,250,0,78.5
-1718543822425743311,2020-06-30,OPEN,237.91,250,0,1675.32
5883344279029349082,2020-06-30,OPEN,113.8,250,0,223.28
8342958213971876561,2020-06-30,OPEN,178.72,250,0,577.95
434654149784023773,2020-06-30,OPEN,228.85,250,0,160.76
4207582025315000063,2020-06-30,OPEN,117.82,250,0,305.29
-8470658184128298523,2020-06-30,OPEN,232.3,250,0,11.82
-2117036178547101942,2020-06-30,OPEN,213.49,250,0,384.14
-7779874698005870339,2020-06-30,OPEN,156.01,250,0,59.77
-5760301276979895487,2020-06-30,OPEN,217.8,250,0,26.27
8133811655110069839,2020-06-30,OPEN,184.99,250,0,572.91
4750592153860159070,2020-06-30,OPEN,199.87,250,0,20.14
1484809005116993429,2020-06-30,OPEN,249.45,250,0,7.07
-7530462685919155611,2020-06-30,OPEN,221.5,250,0,565.59
-4785271732352126136,2020-06-30,OPEN,235.98,250,0,1071.49
-325397297776145881,2020-06-30,OPEN,114.02,250,0,1077.49
-3230088142663665010,2020-06-30,OPEN,105.13,250,0,1229.21
-311791371514478747,2020-06-30,OPEN,182.57,250,0,6.66
3904348345237401678,2020-06-30,OPEN,159.47,250,0,1793.2
5989081969632543447,2020-06-30,OPEN,95.16,250,0,551.32
4124355389107786060,2020-06-30,OPEN,245.84,250,0,254.09
-2661994446784216865,2020-06-30,OPEN,59.26,250,0,1504.85
3764924287427053223,2020-06-30,OPEN,249.16,250,0,317.58
5912297640579631719,2020-06-30,OPEN,105.22,250,0,2333.45
-6597152572799967017,2020-06-30,OPEN,37.74,250,0,0.81
4652511913649326401,2020-06-30,OPEN,226.47,250,0,6.63
-1047573987023826286,2020-06-30,OPEN,69.38,250,0,113.83
7394372438216508941,2020-06-30,OPEN,52.17,250,0,1137.98
-2982958921500577666,2020-06-30,OPEN,245.23,250,0,997.24
-5590026964737468956,2020-06-30,OPEN,49.95,250,0,822.92
-4465281396320520607,2020-06-30,OPEN,61.71,250,0,207.07
4947180031833234215,2020-06-30,OPEN,233.96,250,0,37.46
6018132561656922526,2020-06-30,OPEN,250,250,0,21.88
6349827257446055612,2020-06-30,OPEN,248.33,250,0,7723.31
4344176773485599072,2020-06-30,OPEN,228.46,250,0,4221.56
95148331736421336,2020-06-30,OPEN,101.09,250,0,104.5
5370786857235280612,2020-06-30,OPEN,211.72,250,0,650.17
-3720806587591304732,2020-06-30,OPEN,134.85,250,0,296.43
-1045009826175790234,2020-06-30,OPEN,199.94,250,0,244.03
7242854803905057119,2020-06-30,OPEN,230.01,250,0,2207.29
-6091126894286060472,2020-06-30,OPEN,243.85,250,0,935.36
8539905362613572627,2020-06-30,OPEN,246.71,250,0,262.05
-8096502824021857696,2020-06-30,OPEN,193.35,250,0,4780.05
-4954425966220838892,2020-06-30,OPEN,112.03,250,0,1038.6
467718965124655236,2020-06-30,OPEN,250.76,250,0,927.71
6112031649158786039,2020-06-30,OPEN,89.59,250,0,1647.98
3015175613506491581,2020-06-30,OPEN,240.7,250,0,3021.88
8668732138555338931,2020-06-30,OPEN,229.01,250,0,26.38
1071398587303014899,2020-06-30,OPEN,33.94,250,0,234.86
-7751377818696751723,2020-06-30,OPEN,198.09,250,0,132.03
2937247925768757347,2020-06-30,OPEN,239.84,250,0,1997.81
-5864912807804150221,2020-06-30,OPEN,64.35,250,0,84.76
-7321371470006838932,2020-06-30,OPEN,75.42,250,0,179.8
1530534428204680893,2020-06-30,OPEN,243.26,250,0,7.12
559054612266795017,2020-06-30,OPEN,54.01,250,0,425.65
5986769397786072177,2020-06-30,OPEN,236.99,250,0,290.53
-5123051710029779168,2020-06-30,OPEN,77.34,250,0,457.62
7423376194678027228,2020-06-30,OPEN,248.41,250,0,1541.01
2071655547233700762,2020-06-30,OPEN,222.26,250,0,1360.63
-2321651262870277788,2020-06-30,OPEN,211.75,250,0,753.98
655483826342752877,2020-06-30,OPEN,206.27,250,0,738.61
-6609672842969568360,2020-06-30,OPEN,238.3,250,0,115
-2655796826039513099,2020-06-30,OPEN,205.12,250,0,3026.77
-4206597017580706738,2020-06-30,OPEN,221.82,250,0,1760.41
4215527811167711459,2020-06-30,OPEN,68.56,250,0,112.77
2050431265105733978,2020-06-30,OPEN,231.23,250,0,7.07
3904892647020732777,2020-06-30,OPEN,245.91,250,0,6.95
5036544122891127015,2020-06-30,OPEN,227.75,250,0,934.23
-8453654597175865709,2020-06-30,OPEN,90.6,250,0,2500.23
3193070032767110100,2020-06-30,OPEN,244.81,250,0,765.13
-8737463443444670000,2020-06-30,OPEN,249.41,250,0,906.19
2076777151520767984,2020-06-30,OPEN,77.47,250,0,1471.73
5828910479423923671,2020-06-30,OPEN,181.52,250,0,2547.77
-4248792810462659906,2020-06-30,OPEN,36.65,250,0,227.92
-5123201332693289922,2020-06-30,OPEN,248,250,0,218.89
-8990292711150835729,2020-06-30,OPEN,174.18,250,0,3.63
-726797068708767671,2020-06-30,OPEN,104.17,250,0,1719.77
-2085990498910462355,2020-06-30,OPEN,230.99,250,0,242.09
-6867881557897897270,2020-06-30,OPEN,247.09,250,0,7.09
7246392062270055852,2020-06-30,OPEN,245.57,250,0,5.38
-8869746638134494578,2020-06-30,OPEN,235.11,250,0,106.31
-4907843431222728095,2020-06-30,OPEN,217.21,250,0,559.84
-3257638910253935998,2020-06-30,OPEN,225.65,250,0,391.98
-7798960649542236343,2020-06-30,OPEN,218.76,250,0,422.87
323049738249228305,2020-06-30,OPEN,245.59,250,0,1847.52
7394755188908856082,2020-06-30,OPEN,249.25,250,0,7.08
6101787557249783376,2020-06-30,OPEN,245.82,250,0,1677.88
-3674105014806019902,2020-06-30,OPEN,250,250,0,7.74
4621480682135764729,2020-06-30,OPEN,249.26,250,0,6.87
4505923065078301443,2020-06-30,OPEN,243.85,250,0,2573.8
8664765409545376728,2020-06-30,OPEN,186.91,250,0,146.95
7715765200108924112,2020-06-30,OPEN,50.67,250,0,278.21
-5481414499797226290,2020-06-30,OPEN,166.36,250,0,286.72
7923569713756103895,2020-06-30,OPEN,246.71,250,0,196.03
-5421263175510335394,2020-06-30,OPEN,164.56,250,0,1435.15
-7864018262849694286,2020-06-30,OPEN,213.73,250,0,964.47
1327461758800601517,2020-06-30,OPEN,150,250,0,1985.66
-7861138302084710734,2020-06-30,OPEN,105.54,250,0,74.19
-6643185720354307927,2020-06-30,OPEN,200.47,250,0,207.15
-3304545649340104663,2020-06-30,OPEN,61.31,250,0,411
-7804115814894499049,2020-06-30,OPEN,248.2,250,0,269.68
-4908437769087929434,2020-06-30,OPEN,74.04,250,0,481.01
1560365426699892362,2020-06-30,OPEN,252.27,250,0,263.46
7898643799983993586,2020-06-30,OPEN,247.99,250,0,16.99
7797365076516099433,2020-06-30,OPEN,192.33,250,0,8.01
7876777271820676849,2020-06-30,OPEN,59.18,250,0,195.77
-2742177431668007026,2020-06-30,OPEN,110.55,250,0,216.97
8442306988747103208,2020-06-30,OPEN,238,250,0,196.2
-6415533670083134589,2020-06-30,OPEN,237.83,250,0,1979.59
1246853833015880007,2020-06-30,OPEN,238.69,250,0,222.42
-4974414194588003356,2020-06-30,OPEN,31.76,250,0,386.4
-5549646045908093014,2020-06-30,OPEN,242.68,250,0,477.12
-6219521471550342751,2020-06-30,OPEN,54.62,250,0,298.36
5031382856740690529,2020-06-30,OPEN,198.95,250,0,1250.35
3395711824646131290,2020-06-30,OPEN,33.2,250,0,4221.42
-5456520651390009841,2020-06-30,OPEN,242.08,250,0,3657.56
1814366483591210800,2020-06-30,OPEN,140.8,250,0,503.42
-625590740399314514,2020-06-30,OPEN,134.21,250,0,1071.77
207424857111842424,2020-06-30,OPEN,257.5,250,0,421.91
-5070323466590649212,2020-06-30,OPEN,243.58,250,0,1229.63
-2741395271537795909,2020-06-30,OPEN,54.34,250,0,1919.5
-9106389342659963124,2020-06-30,OPEN,214.14,250,0,39.28
4282154824218753282,2020-06-30,OPEN,48.59,250,0,199.89
2155039510409114040,2020-06-30,OPEN,238.48,250,0,6.58
4024977247034987348,2020-06-30,OPEN,99.21,250,0,471.24
5474852982017369156,2020-06-30,OPEN,116.48,250,0,1410.37
-5088880571756417877,2020-06-30,OPEN,237.34,250,0,7.93
-5747724741255144905,2020-06-30,OPEN,247.98,250,0,150.62
-1001743386937622556,2020-06-30,OPEN,156.46,250,0,629.5
8610002730504671625,2020-06-30,OPEN,70.14,250,0,2183.88
3724638466523277234,2020-06-30,OPEN,239.31,250,0,634.72
-4085582821445917825,2020-06-30,OPEN,47.7,250,0,419.97
5089418283356923901,2020-06-30,OPEN,117.27,250,0,604.15
6714675912707102074,2020-06-30,OPEN,69.34,250,0,765.67
-7855354855278625992,2020-06-30,OPEN,239.05,250,0,6.82
-4217467235743366826,2020-06-30,OPEN,42.72,250,0,94.21
-4596520454977731298,2020-06-30,OPEN,130.91,250,0,18.77
4243530813479972307,2020-06-30,OPEN,122.73,250,0,125.35
-6526345709561127065,2020-06-30,OPEN,241.35,250,0,5.02
-2462016262621298923,2020-06-30,OPEN,167.3,250,0,553.64
-1936687293802991053,2020-06-30,OPEN,218.85,250,0,214.77
4083102840042083934,2020-06-30,OPEN,199.59,250,0,464.41
-7403509039336131719,2020-06-30,OPEN,247.79,250,0,494.33
-8060286316573343984,2020-06-30,OPEN,244.94,250,0,201.5
-2148815207481236016,2020-06-30,OPEN,244.22,250,0,1513.9
-5049377857553783581,2020-06-30,OPEN,241.96,250,0,13.06
-5713175494895039707,2020-06-30,OPEN,36.39,250,0,151.53
-1568936219305738054,2020-06-30,OPEN,33.57,250,0,1179.78
-7133015432068075009,2020-06-30,OPEN,206.05,250,0,12366.12
-6257332627960396911,2020-06-30,OPEN,169.43,250,0,346.81
-1932768177883125188,2020-06-30,OPEN,148.7,250,0,6.86
-5179912075609908806,2020-06-30,OPEN,116.76,250,0,1458.34
6449951548177971006,2020-06-30,OPEN,248.25,250,0,6.98
8168344166607587937,2020-06-30,OPEN,121.2,250,0,600.71
-7718352056716350311,2020-06-30,OPEN,165.46,250,0,2183.07
-4119765956861659217,2020-06-30,OPEN,131.65,250,0,1111.32
8182959583295050781,2020-06-30,OPEN,249.79,250,0,52.99
-8219580452190918698,2020-06-30,OPEN,191.09,250,0,377.85
2730159905037180630,2020-06-30,OPEN,216.01,250,0,5.96
2587230904967300468,2020-06-30,OPEN,116.37,250,0,3.21
-8856869930725027859,2020-06-30,OPEN,243.95,250,0,585.46
-1508604247658729134,2020-06-30,OPEN,109.39,250,0,458.55
388200023550909269,2020-06-30,OPEN,121.1,250,0,661.06
-1302595792375710042,2020-06-30,OPEN,237.49,250,0,247.69
8613860834315023747,2020-06-30,OPEN,235.01,250,0,12.06
-4638464406581793282,2020-06-30,OPEN,216,250,0,1966.05
-404141287775955250,2020-06-30,OPEN,173.79,250,0,886.06
-1009754388888258981,2020-06-30,OPEN,207.79,250,0,356.2
-2207579566023256546,2020-06-30,OPEN,224.88,250,0,354.01
8604002336713370589,2020-06-30,OPEN,248.97,250,0,6.89
-3146518382848141829,2020-06-30,OPEN,246.83,250,0,7.08
-2267963717439358944,2020-06-30,OPEN,250,250,0,3175.01
7694802532393307357,2020-06-30,OPEN,222.61,250,0,102.12
-3871006421822271355,2020-06-30,OPEN,177.13,250,0,1347.7
-6472232613097654099,2020-06-30,OPEN,224.99,250,0,357.41
-8364526739322835831,2020-06-30,OPEN,224.62,250,0,1135.93
8154033046711967951,2020-06-30,OPEN,168,250,0,613.84
5203348555455843151,2020-06-30,OPEN,185.77,250,0,793.11
2656994490386635680,2020-06-30,OPEN,173.18,250,0,6631.55
-6198340722161297403,2020-06-30,OPEN,153.9,250,0,207.6
-6354075333353112299,2020-06-30,OPEN,232.78,250,0,216.99
5133098668702917151,2020-06-30,OPEN,249.03,250,0,47.03
-7766298020336115647,2020-06-30,OPEN,89.3,250,0,105.28
-61342678416630975,2020-06-30,OPEN,249.73,250,0,7.04
-4196306100065649776,2020-06-30,OPEN,128.84,250,0,19.43
-8406048115441067561,2020-06-30,OPEN,174.19,250,0,706.75
3245342280563732814,2020-06-30,OPEN,32.91,250,0,296.06
-991507121811159157,2020-06-30,OPEN,136.06,250,0,38.02
-8143797647047145461,2020-06-30,OPEN,35.39,250,0,311.85
-4601298784011818947,2020-06-30,OPEN,211.68,250,0,577.77
9123130781631705786,2020-06-30,OPEN,33.99,250,0,3244.05
-9027433371000469832,2020-06-30,OPEN,193.67,250,0,2023.93
-5168512325936001090,2020-06-30,OPEN,234.25,250,0,609.42
7345589299310056942,2020-06-30,OPEN,78.05,250,0,527.1
-2157385426713690206,2020-06-30,OPEN,245.08,250,0,763.72
9077289565222570198,2020-06-30,OPEN,249.79,250,0,179.05
1146716434271156948,2020-06-30,OPEN,186.88,250,0,8.84
-3142240584937575986,2020-06-30,OPEN,236.66,250,0,93.86
